# avg10RB: 0.870722      avg10RE: 1.000000     pct5: 476.000000		
# bytecnt, realBegin, caluAddAvgBegin, caluPct5Begin, realEnd, caluAddAvgEnd, caluPct5End
    167471,     72004,     72003,     72480,    167226,    167227,    166751
    167443,     71975,     71985,     72462,    167199,    167206,    166730
    167483,     72019,     72044,     72521,    167239,    167274,    166798
    167443,     71977,     71975,     72451,    167199,    167194,    166718
    167465,     72003,     72029,     72505,    167220,    167256,    166780
    167499,     72031,     72039,     72516,    167254,    167268,    166792
    167489,     72027,     72001,     72477,    167245,    167224,    166748
    167487,     72010,     72008,     72484,    167242,    167232,    166756
    167474,     72008,     71998,     72475,    167230,    167221,    166745
    167470,     71998,     72006,     72483,    167226,    167230,    166754
    167492,     72027,     72029,     72505,    167247,    167256,    166780
    167470,     72004,     71990,     72467,    167226,    167212,    166736
    167500,     72029,     72036,     72512,    167256,    167264,    166788
    167494,     72030,     72004,     72481,    167250,    167228,    166752
    167467,     72006,     71986,     72462,    167223,    167207,    166731
    167461,     71993,     72004,     72481,    167217,    167228,    166752
    167485,     72011,     72030,     72507,    167240,    167258,    166782
    167484,     72012,     72009,     72485,    167240,    167233,    166757
    167391,     71926,     71929,     72405,    167146,    167141,    166665
    167439,     71970,     72051,     72528,    167195,    167282,    166806
    167539,     72066,     72097,     72573,    167295,    167334,    166858
    167488,     72022,     71965,     72442,    167243,    167183,    166707
    167492,     72025,     72013,     72489,    167248,    167238,    166762
    167489,     72019,     72007,     72483,    167245,    167231,    166755
    167465,     71999,     71989,     72465,    167220,    167210,    166734
    167481,     72009,     72023,     72500,    167237,    167250,    166774
    167480,     72011,     72009,     72485,    167236,    167233,    166757
    167501,     72030,     72028,     72504,    167256,    167255,    166779
    167480,     72008,     71991,     72468,    167235,    167213,    166737
    167501,     72026,     72028,     72504,    167257,    167255,    166779
    167492,     72016,     72002,     72478,    167248,    167225,    166749
    167502,     72028,     72018,     72495,    167257,    167244,    166768
    167458,     71987,     71971,     72448,    167213,    167190,    166714
    167478,     72016,     72027,     72503,    167234,    167254,    166778
    167452,     71979,     71987,     72463,    167208,    167208,    166732
    167471,     72003,     72026,     72503,    167227,    167253,    166777
    167458,     71991,     71998,     72475,    167214,    167221,    166745
    167456,     71993,     72008,     72484,    167212,    167232,    166756
    167488,     72016,     72037,     72514,    167244,    167266,    166790
    167495,     72023,     72016,     72492,    167251,    167241,    166765
    167501,     72035,     72015,     72491,    167257,    167240,    166764
    167476,     72006,     71988,     72464,    167231,    167209,    166733
    167478,     72006,     72011,     72488,    167234,    167236,    166760
    167470,     72002,     72003,     72479,    167225,    167226,    166750
    167466,     72000,     72006,     72483,    167221,    167230,    166754
    167493,     72025,     72033,     72510,    167248,    167261,    166785
    167466,     71997,     71986,     72462,    167222,    167207,    166731
    167477,     71998,     72019,     72496,    167233,    167245,    166769
    167464,     71992,     71998,     72475,    167220,    167221,    166745
    167457,     71983,     72003,     72480,    167212,    167227,    166751
    167491,     72019,     72039,     72516,    167247,    167268,    166792
    167493,     72020,     72011,     72488,    167249,    167236,    166760
    167508,     72038,     72023,     72499,    167263,    167249,    166773
    167489,     72025,     71993,     72469,    167245,    167215,    166739
    167471,     72007,     71994,     72470,    167227,    167216,    166740
    167507,     72036,     72041,     72517,    167262,    167270,    166794
    167495,     72032,     71999,     72476,    167250,    167222,    166746
    167489,     72022,     72004,     72481,    167244,    167228,    166752
    167525,     72054,     72041,     72517,    167280,    167270,    166794
    167484,     72018,     71974,     72450,    167240,    167193,    166717
    167482,     72011,     72008,     72484,    167237,    167232,    166756
    167480,     72012,     72008,     72484,    167236,    167232,    166756
    167508,     72032,     72034,     72510,    167264,    167262,    166786
    167452,     71983,     71961,     72437,    167208,    167178,    166702
    167490,     72023,     72043,     72519,    167246,    167272,    166796
    167479,     72015,     72000,     72476,    167235,    167223,    166747
    167485,     72021,     72015,     72491,    167241,    167240,    166764
    167487,     72020,     72011,     72488,    167243,    167236,    166760
    167494,     72025,     72016,     72492,    167250,    167241,    166765
    167476,     72010,     71994,     72470,    167231,    167216,    166740
    167464,     71995,     71999,     72476,    167220,    167222,    166746
    167489,     72021,     72031,     72508,    167244,    167259,    166783
    167483,     72023,     72004,     72481,    167239,    167228,    166752
    167491,     72026,     72016,     72493,    167247,    167242,    166766
    167485,     72021,     72004,     72481,    167241,    167228,    166752
    167485,     72020,     72010,     72486,    167240,    167234,    166758
    167544,     72076,     72061,     72537,    167300,    167293,    166817
    167524,     72060,     71992,     72469,    167280,    167214,    166738
    167490,     72024,     71980,     72456,    167246,    167200,    166724
    167479,     72014,     72000,     72476,    167234,    167223,    166747
    167491,     72025,     72020,     72496,    167247,    167246,    166770
    167484,     72018,     72003,     72480,    167240,    167227,    166751
    167532,     72060,     72051,     72528,    167288,    167282,    166806
    167523,     72057,     72002,     72478,    167279,    167225,    166749
    167530,     72060,     72016,     72492,    167286,    167241,    166765
    167491,     72021,     71976,     72452,    167246,    167195,    166719
    167483,     72017,     72003,     72479,    167238,    167226,    166750
    167483,     72014,     72010,     72486,    167239,    167234,    166758
    167500,     72037,     72024,     72501,    167256,    167251,    166775
